Price (USD),Address,City,Date,Beds,Baths,Area (SQFT)
999999.0,"2214 W Temple St #4, Los Angeles, CA 90026",Los-Angeles,2023-12-15,6.0,4.0,3836.0
1100000.0,"1162 Watson Ave, Wilmington, CA 90744",Los-Angeles,2023-12-15,6.0,6.0,2394.0
5500000.0,"112 E 35th St, New York, NY 10016",New-York,2023-12-15,6.0,6.0,5800.0
1100000.0,"1135 Rogers Ave #1, Brooklyn, NY 11226",New-York,2023-12-15,7.0,4.0,2760.0
5850000.0,"322 W 57th St Unit 54-T, New York, NY 10019",New-York,2023-12-15,4.0,4.0,3417.0
9995000.0,"15 W 63rd St Unit 23B, New York, NY 10023",New-York,2023-12-15,4.0,4.5,2907.0
18000000.0,"555 W End Ave Unit The Solarium, New York, NY 10024",New-York,2023-12-15,3.0,3.5,3420.0
9900000.0,"555 W End Ave Unit The library, New York, NY 10024",New-York,2023-12-15,5.0,5.5,3463.0
3250000.0,"145 Central Park N Unit TH-1, New York, NY 10026",New-York,2023-12-15,4.0,3.5,2238.0
1485000.0,"441 E 57th St #2, New York, NY 10022",New-York,2023-12-15,2.0,2.0,1645.0
500000.0,"40 E 80th St Unit 25A, New York, NY 10075",New-York,2023-12-15,3.0,3.0,2000.0
775000.0,"1030 Summit Ave, Bronx, NY 10452",New-York,2023-12-15,7.0,2.0,2808.0
2500000.0,"910 5th Ave Unit 3A, New York, NY 10021",New-York,2023-12-15,2.0,2.5,2200.0
22500000.0,"36 Bleecker St Unit PHA, New York, NY 10012",New-York,2023-12-15,5.0,5.0,4480.0
2150000.0,"153 Jaffrey St, Brooklyn, NY 11235",New-York,2023-12-15,4.0,3.5,2028.0
2150000.0,"90 Riverside Dr Unit 1B, New York, NY 10024",New-York,2023-12-15,4.0,3.0,2500.0
1499999.0,"303 E 57th St Unit 34G, New York, NY 10022",New-York,2023-12-15,3.0,3.5,3300.0
634900.0,"49 Ironwood St, Staten Island, NY 10308",New-York,2023-12-15,3.0,1.5,2200.0
2225000.0,"303 E 33rd St Unit 10E, New York, NY 10016",New-York,2023-12-15,2.0,2.0,1420.0
725000.0,"134-16 35th Ave Unit 11E, New York, NY 11354",New-York,2023-12-15,2.0,2.0,681.0
710000.0,"134-16 35th Ave Unit 10E, New York, NY 11354",New-York,2023-12-15,2.0,2.0,681.0
762509.0,"134-16 35th Ave Unit 10D, New York, NY 11354",New-York,2023-12-15,2.0,2.0,710.0
771770.0,"134-16 35th Ave Unit 11D, New York, NY 11354",New-York,2023-12-15,2.0,2.0,710.0
1250000.0,"2008 E 52nd St, Brooklyn, NY 11234",New-York,2023-12-15,5.0,2.5,2108.0
3375000.0,"100 11th Ave Unit 14C, New York, NY 10011",New-York,2023-12-15,2.0,2.5,1760.0
1450000.0,"25 Broad St Unit 14J, New York, NY 10004",New-York,2023-12-15,2.0,2.0,1183.0
849900.0,"8629 Bay Pkwy Unit 2F, Brooklyn, NY 11214",New-York,2023-12-15,2.0,2.0,991.0
1325000.0,"2215 E 72nd St, Brooklyn, NY 11234",New-York,2023-12-15,4.0,3.0,2200.0
539000.0,"112-02 Northern Blvd Ph -G, Flushing, NY 11368",New-York,2023-12-15,2.0,2.0,1211.0
599888.0,"114-16 149th St, Jamaica, NY 11436",New-York,2023-12-15,2.0,2.5,1914.0
605555.0,"1466 Stickney Pl, Bronx, NY 10469",New-York,2023-12-15,3.0,2.0,1690.0
499000.0,"112-02 Northern Blvd Unit 5F, Flushing, NY 11368",New-York,2023-12-15,2.0,2.0,1185.0
639000.0,"72-31 Metropolitan Ave Unit 3A, Middle Village, NY 11379",New-York,2023-12-15,2.0,2.0,922.0
1695000.0,"175 Jackson St Ph 4D, Brooklyn, NY 11211",New-York,2023-12-15,2.0,2.5,1117.0
748888.0,"40 Lander Ave, Staten Island, NY 10314",New-York,2023-12-15,2.0,1.5,1260.0
779000.0,"193-06 122nd Ave, Jamaica, NY 11413",New-York,2023-12-15,5.0,3.0,2000.0
1195000.0,"11 Washington Ter, New York, NY 10033",New-York,2023-12-15,5.0,3.0,2040.0
2500000.0,"350 W 42nd St Unit PHD, New York, NY 10036",New-York,2023-12-15,2.0,2.0,1250.0
719000.0,"76-48 268th St, New Hyde Park, NY 11040",New-York,2023-12-15,3.0,2.0,1195.0
649000.0,"9318 245th St, Floral Park, NY 11001",New-York,2023-12-15,3.0,1.5,1325.0
659000.0,"147-20 35th Ave Unit 5A, Flushing, NY 11354",New-York,2023-12-15,2.0,2.0,840.0
649000.0,"1954 E 34th St, Marine Park, NY 11234",New-York,2023-12-15,2.0,1.5,1080.0
599000.0,"108-38 164th Pl, Jamaica, NY 11433",New-York,2023-12-15,5.0,2.0,2600.0
7495000.0,"160 Central Park S #3401, New York, NY 10019",New-York,2023-12-15,2.0,2.5,1800.0
1090000.0,"17-25 Menahan St, Ridgewood, NY 11385",New-York,2023-12-15,12.0,6.0,4875.0
1490000.0,"217 Bay 41 St, Brooklyn, NY 11214",New-York,2023-12-15,7.0,3.0,2280.0
848000.0,"141-15 Cherry Ave Unit 6E, Flushing, NY 11355",New-York,2023-12-15,2.0,2.0,741.0
1599000.0,"224 Bay St, Staten  Island, NY 10301",New-York,2023-12-15,8.0,4.0,6160.0
849762.0,"141-15 Cherry Ave Unit 4E, Flushing, NY 11355",New-York,2023-12-15,2.0,2.0,741.0
788000.0,"104-33 88th Ave, Richmond Hill, NY 11418",New-York,2023-12-15,4.0,2.0,1566.0
688000.0,"362 E 198th St, Bronx, NY 10458",New-York,2023-12-15,6.0,4.0,2200.0
17500000.0,"140 Franklin St Unit 2B, New York, NY 10013",New-York,2023-12-15,7.0,4.5,6300.0
838000.0,"141-15 Cherry Ave Unit 3E, Flushing, NY 11355",New-York,2023-12-15,2.0,2.0,741.0
2795000.0,"200 E 66th St Unit D1701, New York, NY 10065",New-York,2023-12-15,2.0,2.0,1463.0
3470000.0,"252 South St Unit 57C, New York, NY 10002",New-York,2023-12-15,3.0,3.0,1487.0
2370000.0,"252 South St Unit 38G, New York, NY 10002",New-York,2023-12-15,2.0,2.0,1156.0
1123500.0,"141-15 Cherry Ave Unit 2E, Flushing, NY 11355",New-York,2023-12-15,2.0,2.0,1070.0
798000.0,"141-15 Cherry Ave Unit 2D, Flushing, NY 11355",New-York,2023-12-15,2.0,2.0,718.0
2175000.0,"1846 West 4th St, Brooklyn, NY 11223",New-York,2023-12-15,7.0,8.0,3198.0
849800.0,"194 Bay 17th St Unit 1G, Brooklyn, NY 11214",New-York,2023-12-15,2.0,1.5,1517.0
1195000.0,"345 E 56th St Unit 3G, New York, NY 10022",New-York,2023-12-15,2.0,2.0,1400.0
7100000.0,"173 Macdougal St Unit 4E, New York, NY 10011",New-York,2023-12-15,3.0,2.5,2266.0
1399000.0,"128-17 143rd St, Jamaica, NY 11436",New-York,2023-12-15,6.0,5.0,2500.0
650000.0,"687 E 232nd St, Bronx, NY 10466",New-York,2023-12-15,5.0,2.0,1951.0
1400000.0,"199 Vineland Ave, Staten Island, NY 10312",New-York,2023-12-15,5.0,3.5,2250.0
3095000.0,"368 3rd Ave Unit 12A, New York, NY 10016",New-York,2023-12-15,3.0,3.5,1601.0
1350000.0,"750 Lafayette Ave, Brooklyn, NY 11221",New-York,2023-12-15,3.0,2.5,573.0
2995000.0,"368 3rd Ave Unit 9A, New York, NY 10016",New-York,2023-12-15,3.0,2.5,1629.0
999000.0,"521 Beach 128th St, Belle Harbor, NY 11694",New-York,2023-12-15,3.0,1.5,1499.0
919000.0,"108 Nichols Ave, Cypress Hills, NY 11208",New-York,2023-12-15,5.0,3.0,2160.0
499000.0,"1 Patricia Ln #404, Bronx, NY 10465",New-York,2023-12-15,2.0,2.0,1050.0
1100000.0,"2890 Bailey Ave, Bronx, NY 10463",New-York,2023-12-15,8.0,4.0,2472.0
668000.0,"33 Sumner Ave, Staten Island, NY 10314",New-York,2023-12-15,3.0,3.5,1560.0
988000.0,"142-29 248th St, Rosedale, NY 11422",New-York,2023-12-15,4.0,2.0,1440.0
1399000.0,"2137 Coney Island Ave, Brooklyn, NY 11223",New-York,2023-12-15,10.0,4.0,3840.0
599900.0,"268 Westervelt Ave, Staten Island, NY 10301",New-York,2023-12-15,6.0,4.0,2052.0
880000.0,"81 Figurea Ave, Staten Island, NY 10312",New-York,2023-12-15,3.0,1.5,1430.0
799000.0,"669 E 237, Bronx, NY 10466",New-York,2023-12-15,6.0,4.0,2310.0
850000.0,"213 Liberty Ave, Staten Island, NY 10305",New-York,2023-12-15,3.0,2.5,1696.0
725000.0,"480 Lynn St, Staten Island, NY 10306",New-York,2023-12-15,3.0,1.5,1476.0
1599000.0,"1230 Bay Ridge Ave, Brooklyn, NY 11219",New-York,2023-12-15,11.0,6.0,4800.0
750000.0,"4325 Boyd Ave, Bronx, NY 10466",New-York,2023-12-15,4.0,2.0,2340.0
815156.0,"156 Davis Ave, Staten Island, NY 10310",New-York,2023-12-15,4.0,3.5,2945.0
815152.0,"152 Davis Ave, Staten Island, NY 10310",New-York,2023-12-15,4.0,3.5,2945.0
1995000.0,"166 12th St, Brooklyn, NY 11215",New-York,2023-12-15,5.0,3.0,1800.0
615000.0,"501 Surf Ave Unit 18F, Brooklyn, NY 11224",New-York,2023-12-15,3.0,1.5,1165.0
685000.0,"59 Bartlett Ave, Staten Island, NY 10312",New-York,2023-12-15,3.0,2.0,1280.0
825000.0,"68 Eldert St Unit 3A, Brooklyn, NY 11207",New-York,2023-12-15,2.0,2.0,760.0
1800000.0,"265 Midwood St, Prospect Lefferts Gardens, NY 11225",New-York,2023-12-15,5.0,2.5,3210.0
688888.0,"761 S Oak Dr, Bronx, NY 10467",New-York,2023-12-15,4.0,2.0,2846.0
888000.0,"69-10 108 St Unit 4c, Forest Hills, NY 11375",New-York,2023-12-15,3.0,2.0,1600.0
1850000.0,"388 Bridge St Unit 43H, Brooklyn, NY 11201",New-York,2023-12-15,2.0,2.0,1153.0
1100000.0,"2161 Bedford Ave, Brooklyn, NY 11226",New-York,2023-12-15,3.0,2.0,570.0
1188000.0,"1268 76th St, Brooklyn, NY 11228",New-York,2023-12-15,4.0,2.0,1580.0
720000.0,"116-30 197th St, Saint Albans, NY 11412",New-York,2023-12-15,3.0,1.5,1416.0
980000.0,"73-15 58th Ave, Maspeth, NY 11378",New-York,2023-12-15,3.0,2.5,2189.0
869000.0,"1032 Rhinelander Ave, Bronx, NY 10461",New-York,2023-12-15,6.0,3.0,1526.0
3700000.0,"111 W 56th St Unit 41A, New York, NY 10019",New-York,2023-12-15,2.0,2.0,1081.0
895000.0,"406 Midwood St Unit 2B, Brooklyn, NY 11225",New-York,2023-12-15,2.0,1.5,1019.0
4495000.0,"3 E 78th St, New York, NY 10075",New-York,2023-12-15,2.0,3.0,1650.0
427000.0,"61-20 Grand Central Pkwy Unit C1006, Forest Hills, NY 11375",New-York,2023-12-15,2.0,2.0,1300.0
1199999.0,"416 Revere Ave, Bronx, NY 10465",New-York,2023-12-15,6.0,5.5,2550.0
1035000.0,"30-05 Vernon Blvd Unit 4-K, New York, NY 11102",New-York,2023-12-15,2.0,2.0,925.0
1690000.0,"11 Hoyt St Unit 52F, Brooklyn, NY 11201",New-York,2023-12-15,2.0,2.0,1001.0
2560000.0,"413 Greene Ave, Brooklyn, NY 11216",New-York,2023-12-15,13.0,4.0,840.0
1588000.0,"48-44 65th Pl, Woodside, NY 11377",New-York,2023-12-15,5.0,3.0,1920.0
4995000.0,"51 Barrow St, New York, NY 10014",New-York,2023-12-15,2.0,2.5,2000.0
718888.0,"196 Wellbrook Ave, Staten Island, NY 10314",New-York,2023-12-15,3.0,2.5,1320.0
2999000.0,"142 Clymer St #4, Brooklyn, NY 11249",New-York,2023-12-15,5.0,2.5,3200.0
1200000.0,"48-13 88th St, Elmhurst, NY 11373",New-York,2023-12-15,3.0,2.0,2560.0
1099000.0,"84-11 165th Ave, Howard Beach, NY 11414",New-York,2023-12-15,5.0,2.5,1760.0
475000.0,"66-10 Thornton Pl Unit 3E, Rego Park, NY 11374",New-York,2023-12-15,2.0,2.0,1200.0
1275000.0,"45-33 Zion St, Little Neck, NY 11362",New-York,2023-12-15,4.0,3.5,1820.0
7700000.0,"398 Bond St, Brooklyn, NY 11231",New-York,2023-12-15,6.0,5.0,6479.0
688000.0,"273 Osgood Ave, Staten Island, NY 10304",New-York,2023-12-15,3.0,2.5,1350.0
5100000.0,"201 E 74th St Unit 16A, New York, NY 10021",New-York,2023-12-15,3.0,3.5,2171.0
4900000.0,"201 E 74th St Unit 11A, New York, NY 10021",New-York,2023-12-15,3.0,3.5,2171.0
3470000.0,"201 E 74th St Unit 14B, New York, NY 10021",New-York,2023-12-15,2.0,2.0,1522.0
5400000.0,"201 E 74th St Unit 20A, New York, NY 10021",New-York,2023-12-15,3.0,3.5,2179.0
1999000.0,"1746 Bay Ridge Ave, Brooklyn, NY 11204",New-York,2023-12-15,3.0,3.0,1482.0
523999.0,"10 Simmons Ln, Staten Island, NY 10314",New-York,2023-12-15,2.0,2.5,1480.0
3350000.0,"201 E 74th St Unit 9B, New York, NY 10021",New-York,2023-12-15,2.0,2.0,1522.0
12500000.0,"201 E 74th St #23, New York, NY 10021",New-York,2023-12-15,5.0,4.5,3815.0
848000.0,"1645 71 St, Brooklyn, NY 11204",New-York,2023-12-15,3.0,3.0,1080.0
950000.0,"932 Putnam Ave, Bedford-stuyvesant, NY 11221",New-York,2023-12-15,4.0,2.0,2250.0
1399000.0,"150 Beach 124th St, Belle Harbor, NY 11694",New-York,2023-12-15,6.0,4.0,3250.0
995000.0,"25 Sutton Pl S Unit 10E, New York, NY 10022",New-York,2023-12-15,2.0,2.0,1400.0
699000.0,"89-69 218 Pl, Queens Village, NY 11427",New-York,2023-12-15,2.0,1.5,1423.0
1190000.0,"13-88 Chandler St, Far Rockaway, NY 11691",New-York,2023-12-15,8.0,6.0,2888.0
1175000.0,"123-01 6th Ave, College Point, NY 11356",New-York,2023-12-15,7.0,3.0,1840.0
900000.0,"2279 3rd Ave Unit 4A, New York, NY 10035",New-York,2023-12-15,2.0,2.0,1305.0
995000.0,"575 4th Ave Unit 2A, Brooklyn, NY 11215",New-York,2023-12-15,2.0,2.0,1030.0
1250000.0,"575 4th Ave Unit 10D, Brooklyn, NY 11215",New-York,2023-12-15,2.0,2.0,1057.0
4000000.0,"71 W Washington Pl Unit 1A, New York, NY 10011",New-York,2023-12-15,3.0,2.5,2420.0
1068000.0,"2217 East 27th St, Brooklyn, NY 11229",New-York,2023-12-15,4.0,2.0,1944.0
5250000.0,"362 State St #1, Brooklyn, NY 11217",New-York,2023-12-15,4.0,3.5,3554.0
1125000.0,"30-05 Vernon Blvd Unit 2-K, New York, NY 11102",New-York,2023-12-15,2.0,2.0,923.0
639999.0,"3816 Waldo Ave Unit 3B, Bronx, NY 10463",New-York,2023-12-15,3.0,2.0,1180.0
600000.0,"100 W 121 St #64, New York, NY 10027",New-York,2023-12-15,3.0,1.5,1000.0
1150000.0,"46 Kossuth Pl Ph -C, Brooklyn, NY 11221",New-York,2023-12-15,2.0,2.0,1105.0
1750000.0,"1356 Carroll St, Brooklyn, NY 11213",New-York,2023-12-15,4.0,2.0,900.0
990000.0,"30 E 54th St, Brooklyn, NY 11203",New-York,2023-12-15,5.0,2.5,800.0
1399000.0,"31-53 45 St, Astoria, NY 11103",New-York,2023-12-15,4.0,3.0,2283.0
988800.0,"1963 79th St, Brooklyn, NY 11214",New-York,2023-12-15,4.0,1.5,1312.0
1325000.0,"42-60 Crescent St Unit 3C, New York, NY 11101",New-York,2023-12-15,2.0,2.0,1088.0
899975.0,"861 E 231st St, Bronx, NY 10466",New-York,2023-12-15,6.0,3.0,1952.0
899000.0,"105-38 89th St, Ozone Park, NY 11417",New-York,2023-12-15,3.0,2.0,2500.0
965000.0,"501 Regent Pl NE, Washington, DC 20017",Washington-DC,2023-12-15,3.0,3.5,2160.0
939000.0,"4208 13th St NE, Washington, DC 20017",Washington-DC,2023-12-15,4.0,3.5,2284.0
655000.0,"1263 Van Buren St NW, Washington, DC 20012",Washington-DC,2023-12-15,4.0,2.0,1804.0
835000.0,"1718 D St NE, Washington, DC 20002",Washington-DC,2023-12-15,4.0,2.5,1940.0
799000.0,"1215 Holbrook Ter NE, Washington, DC 20002",Washington-DC,2023-12-15,3.0,3.0,1500.0
330000.0,"6025 Clay St NE, Washington, DC 20019",Washington-DC,2023-12-15,3.0,2.0,1458.0
370000.0,"123 49th St SE, Washington, DC 20019",Washington-DC,2023-12-15,3.0,2.0,800.0
347000.0,"1632 Q St SE, Washington, DC 20020",Washington-DC,2023-12-15,3.0,1.5,992.0
2750000.0,"6632 32nd Pl NW, Washington, DC 20015",Washington-DC,2023-12-15,6.0,4.5,5348.0
389999.0,"2019 Alabama Ave SE, Washington, DC 20020",Washington-DC,2023-12-15,3.0,2.0,1150.0
599000.0,"1117 Allison St NW #1, Washington, DC 20011",Washington-DC,2023-12-15,2.0,2.5,1167.0
459900.0,"610 Darrington St SE, Washington, DC 20032",Washington-DC,2023-12-15,4.0,2.5,1498.0
1249000.0,"1808 Irving St NW, Washington, DC 20010",Washington-DC,2023-12-15,3.0,2.0,1436.0
849026.0,"26 Q St NW, Washington, DC 20001",Washington-DC,2023-12-15,6.0,2.0,2625.0
995000.0,"1301 NW Rhode Island Ave NW #4, Washington, DC 20005",Washington-DC,2023-12-15,2.0,2.0,1455.0
1500000.0,"1666 33rd St NW, Washington, DC 20007",Washington-DC,2023-12-15,3.0,1.5,1468.0
865000.0,"1344 A St SE, Washington, DC 20003",Washington-DC,2023-12-15,3.0,2.5,2107.0
579900.0,"428 Oakdale Pl NW, Washington, DC 20001",Washington-DC,2023-12-15,2.0,1.5,744.0
2450000.0,"510 8th St SE, Washington, DC 20003",Washington-DC,2023-12-15,9.0,2.0,5135.0
1549000.0,"1312 Gallatin St NW, Washington, DC 20011",Washington-DC,2023-12-15,5.0,4.5,3500.0
409000.0,"22 Gallatin St NE Unit C, Washington, DC 20011",Washington-DC,2023-12-15,2.0,2.0,738.0
425000.0,"308 63rd St NE, Washington, DC 20019",Washington-DC,2023-12-15,3.0,2.0,1248.0
1100000.0,"1011 Taylor St NE, Washington, DC 20017",Washington-DC,2023-12-15,4.0,5.0,2294.0
489900.0,"232 Hamilton St NW #8, Washington, DC 20011",Washington-DC,2023-12-15,2.0,2.0,853.0
899900.0,"902 Irving St NE, Washington, DC 20017",Washington-DC,2023-12-15,4.0,3.5,2305.0
1375000.0,"149 Thomas St NW, Washington, DC 20001",Washington-DC,2023-12-15,5.0,3.5,2532.0
995000.0,"2328 Champlain St NW #402, Washington, DC 20009",Washington-DC,2023-12-15,2.0,2.0,1300.0
639900.0,"5054 11th St NE, Washington, DC 20017",Washington-DC,2023-12-15,3.0,3.5,1537.0
399900.0,"1019 17th Pl NE #002, Washington, DC 20002",Washington-DC,2023-12-15,2.0,2.0,859.0
1149900.0,"401 K St NE Unit B, Washington, DC 20002",Washington-DC,2023-12-15,4.0,3.5,2250.0
350000.0,"3319 B St SE, Washington, DC 20019",Washington-DC,2023-12-15,3.0,2.0,1590.0
499900.0,"1009 Rhode Island Ave NE #3, Washington, DC 20018",Washington-DC,2023-12-15,2.0,2.0,808.0
3995000.0,"3420 Newark St NW, Washington, DC 20016",Washington-DC,2023-12-15,6.0,4.5,4300.0
749900.0,"1819 A St SE Unit C, Washington, DC 20003",Washington-DC,2023-12-15,2.0,2.0,1158.0
794590.0,"1501 Erie St SE, Washington, DC 20020",Washington-DC,2023-12-15,4.0,4.5,2907.0
685000.0,"1745 N St NW #406, Washington, DC 20036",Washington-DC,2023-12-15,2.0,1.5,690.0
1175000.0,"3641 Warren St NW, Washington, DC 20008",Washington-DC,2023-12-15,4.0,3.5,2586.0
1198000.0,"2228 12th St NW, Washington, DC 20009",Washington-DC,2023-12-15,3.0,1.5,1358.0
799999.0,"1429 Parkwood Pl NW, Washington, DC 20010",Washington-DC,2023-12-15,4.0,3.0,1794.0
1150000.0,"916 K St NE, Washington, DC 20002",Washington-DC,2023-12-15,3.0,3.5,3030.0
1650000.0,"3309 Runnymede Pl NW, Washington, DC 20015",Washington-DC,2023-12-15,4.0,3.0,3270.0
1499900.0,"1201 N Royal St #216, Alexandria, VA 22314",Washington-DC,2023-12-15,2.0,2.0,1756.0
625000.0,"1512 F St NE #1, Washington, DC 20002",Washington-DC,2023-12-15,3.0,3.0,1379.0
450000.0,"3473 23rd St SE, Washington, DC 20020",Washington-DC,2023-12-15,4.0,2.0,1024.0
799000.0,"3642 Commodore Joshua Barney Dr NE, Washington, DC 20018",Washington-DC,2023-12-15,5.0,4.5,2590.0
1725000.0,"3408 O St NW, Washington, DC 20007",Washington-DC,2023-12-15,4.0,3.0,1467.0
1125000.0,"1827 Wiltberger St NW #405, Washington, DC 20001",Washington-DC,2023-12-15,2.0,2.5,1541.0
6500000.0,"1832 24th St NW, Washington, DC 20008",Washington-DC,2023-12-15,4.0,4.5,5709.0
449000.0,"4005 E St SE, Washington, DC 20019",Washington-DC,2023-12-15,3.0,2.0,1702.0
948000.0,"1409 S Capitol St SW, Washington, DC 20003",Washington-DC,2023-12-15,2.0,2.5,1292.0
1995000.0,"4501 Foxhall Cres NW, Washington, DC 20007",Washington-DC,2023-12-15,4.0,3.5,3316.0
550000.0,"5811 5th St NW, Washington, DC 20011",Washington-DC,2023-12-15,3.0,3.0,1620.0
1699000.0,"2852 Arizona Ave NW, Washington, DC 20016",Washington-DC,2023-12-15,6.0,3.5,3160.0
669000.0,"1712 C St NE, Washington, DC 20002",Washington-DC,2023-12-15,3.0,2.5,1903.0
1249000.0,"2428 Tunlaw Rd NW, Washington, DC 20007",Washington-DC,2023-12-15,3.0,2.0,1878.0
629000.0,"1103 Fern St NW #303, Washington, DC 20012",Washington-DC,2023-12-15,2.0,2.5,1068.0
797000.0,"1310 Spring Rd NW Ph -B, Washington, DC 20010",Washington-DC,2023-12-15,2.0,2.5,1139.0
799000.0,"431 Quincy St NW #3, Washington, DC 20011",Washington-DC,2023-12-15,4.0,3.5,1600.0
459000.0,"1103 Fern St NW #002, Washington, DC 20012",Washington-DC,2023-12-15,2.0,2.0,1080.0
392500.0,"1352 Bryant St NE Unit 1A, Washington, DC 20018",Washington-DC,2023-12-15,2.0,2.0,780.0
1200000.0,"2555 Pennsylvania Ave NW #706, Washington, DC 20037",Washington-DC,2023-12-15,2.0,2.0,1223.0
850000.0,"1319 Taylor St NW, Washington, DC 20011",Washington-DC,2023-12-15,5.0,2.5,2478.0
1547500.0,"1625 Montague St NW, Washington, DC 20011",Washington-DC,2023-12-15,5.0,4.5,3576.0
340000.0,"4703 Springmaid Ln, Oxon Hill, MD 20745",Washington-DC,2023-12-15,3.0,3.0,1296.0
1100000.0,"1613 Irving St NW, Washington, DC 20010",Washington-DC,2023-12-15,8.0,4.0,2582.0
579000.0,"3312 D St SE, Washington, DC 20019",Washington-DC,2023-12-15,4.0,2.0,1440.0
440000.0,"407 Woodcrest Dr SE Unit 407-A, Washington, DC 20032",Washington-DC,2023-12-15,3.0,2.5,1422.0
459950.0,"97 Danbury St SW, Washington, DC 20032",Washington-DC,2023-12-15,2.0,2.5,1412.0
5880000.0,"1352 28th St NW, Washington, DC 20007",Washington-DC,2023-12-15,4.0,4.5,3700.0
622000.0,"518 Oglethorpe St NW, Washington, DC 20011",Washington-DC,2023-12-15,4.0,2.5,2106.0
985000.0,"5728 8th St NW, Washington, DC 20011",Washington-DC,2023-12-15,4.0,3.5,2073.0
775000.0,"1410 Carrollsburg Pl SW, Washington, DC 20024",Washington-DC,2023-12-15,3.0,1.5,1400.0
899900.0,"1279 Oates St NE, Washington, DC 20002",Washington-DC,2023-12-15,4.0,3.5,1905.0
550000.0,"4207 12th St NE, Washington, DC 20017",Washington-DC,2023-12-15,3.0,2.0,1656.0
1449000.0,"1620 Potomac Ave SE, Washington, DC 20003",Washington-DC,2023-12-15,4.0,3.5,2235.0
515000.0,"5108 N Capitol St NW, Washington, DC 20011",Washington-DC,2023-12-15,3.0,2.5,1802.0
399000.0,"235 55th St NE, Washington, DC 20019",Washington-DC,2023-12-15,3.0,1.5,900.0
345000.0,"2009 37th St SE #301, Washington, DC 20020",Washington-DC,2023-12-15,3.0,2.0,1340.0
340000.0,"333 Raleigh St SE, Washington, DC 20032",Washington-DC,2023-12-15,3.0,2.5,1354.0
925000.0,"1314 Emerald St NE, Washington, DC 20002",Washington-DC,2023-12-15,3.0,2.5,1674.0
725000.0,"431 Quincy St NW #2, Washington, DC 20011",Washington-DC,2023-12-15,4.0,3.5,1594.0
535000.0,"1101 Chaplin St SE, Washington, DC 20019",Washington-DC,2023-12-15,5.0,2.0,1722.0
689000.0,"517 Montana Ave NE #4, Washington, DC 20017",Washington-DC,2023-12-15,3.0,2.5,1303.0
860000.0,"1214 Florida Ave NE, Washington, DC 20002",Washington-DC,2023-12-15,3.0,2.0,1632.0
3950000.0,"711 Lawrence St NE, Washington, DC 20017",Washington-DC,2023-12-15,8.0,5.5,4450.0
1249900.0,"1231 Potomac St NW, Washington, DC 20007",Washington-DC,2023-12-15,2.0,2.0,1224.0
595000.0,"1380 Quincy St NW Unit 4-A, Washington, DC 20011",Washington-DC,2023-12-15,2.0,2.0,902.0
699000.0,"618 Rock Creek Church Rd NW, Washington, DC 20010",Washington-DC,2023-12-15,5.0,3.0,2569.0
329000.0,"507 Oakwood St SE, Washington, DC 20032",Washington-DC,2023-12-15,3.0,2.0,1744.0
1600000.0,"224 21st St NE, Washington, DC 20002",Washington-DC,2023-12-15,4.0,4.0,3465.0
700000.0,"4400 Gault Pl NE, Washington, DC 20019",Washington-DC,2023-12-15,6.0,3.0,1822.0
799999.0,"1703 Bunker Hill Rd NE, Washington, DC 20017",Washington-DC,2023-12-15,3.0,2.5,2330.0
699000.0,"1613 5th St NW, Washington, DC 20001",Washington-DC,2023-12-15,2.0,1.5,1080.0
399900.0,"1009 Rhode Island Ave NE #1, Washington, DC 20018",Washington-DC,2023-12-15,2.0,2.0,812.0
1550000.0,"1408 Buchanan St NW, Washington, DC 20011",Washington-DC,2023-12-15,5.0,3.5,2580.0
1199900.0,"619 F St NE, Washington, DC 20002",Washington-DC,2023-12-15,3.0,2.5,2194.0
1145000.0,"1423 Ames Pl NE, Washington, DC 20002",Washington-DC,2023-12-15,4.0,3.5,1881.0
515000.0,"5008 B St SE, Washington, DC 20019",Washington-DC,2023-12-15,4.0,3.0,1700.0
1395000.0,"3802 Military Rd NW, Washington, DC 20015",Washington-DC,2023-12-15,5.0,3.5,3300.0
899900.0,"7 New York Ave NW, Washington, DC 20001",Washington-DC,2023-12-15,6.0,3.0,2904.0
624900.0,"1330 Randolph NW #1, Washington, DC 20011",Washington-DC,2023-12-15,3.0,2.0,1000.0
1500000.0,"1245 NW 34th St NW, Washington, DC 20007",Washington-DC,2023-12-15,3.0,1.5,1925.0
425000.0,"1669 Columbia Rd NW #310, Washington, DC 20009",Washington-DC,2023-12-15,2.0,1.5,1120.0
450000.0,"1837 Frederick Douglass Pl SE, Washington, DC 20020",Washington-DC,2023-12-15,3.0,3.5,1891.0
549000.0,"2217 40th Pl NW #1, Washington, DC 20007",Washington-DC,2023-12-15,2.0,2.0,886.0
620000.0,"311 6th St SE #1, Washington, DC 20003",Washington-DC,2023-12-15,2.0,1.5,823.0
1575000.0,"1766 T St NW, Washington, DC 20009",Washington-DC,2023-12-15,4.0,3.5,1810.0
395000.0,"2213 M St NE #1, Washington, DC 20002",Washington-DC,2023-12-15,2.0,2.0,764.0
489900.0,"1018 Bryant St NE #4, Washington, DC 20018",Washington-DC,2023-12-15,2.0,2.5,980.0
550000.0,"505 Kennedy St NW #402, Washington, DC 20011",Washington-DC,2023-12-15,3.0,2.5,1198.0
